Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6aMVVrrKhTTRoFxIycrqhC,"5TfnQ0Ai1cEbKY5katFK14","Money To Burn","Wild Things","Ladyhawke",2016-06-03,159213,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative dance,metropopolis,neo-synthpop",0.622,0.779,11,-6.71,0,0.0368,0.00132,0.00000429,0.158,0.902,149.963,4
4HA2jo7wkMdN1lmLO6ryzE,"2hO4YtXUFJiUYS2uYFvHNK","End Of The Line","The Traveling Wilburys, Vol. 1","Traveling Wilburys",1988-10-18,209520,73,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,beatlesque,classic rock,country rock,folk rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock,supergroup",0.578,0.836,2,-6.607,1,0.0512,0.163,0.00000136,0.0583,0.932,167.026,4
5jRQvcl66ovRTjUwzXziZA,"3IYUhFvPQItj6xySrBmZkd","Midnight Special","Willy And The Poor Boys (Expanded Edition)","Creedence Clearwater Revival",1969-11-02,253866,67,spotify:user:1218573018,2023-11-02T15:11:01Z,"classic rock,country rock,rock,southern rock,swamp rock",0.763,0.462,2,-9.432,1,0.105,0.661,0,0.112,0.672,124.491,4
2RaA6kIcvomt77qlIgGhCT,"2tRsMl4eGxwoNabM08Dm4I","Breaking the Law","British Steel","Judas Priest",1980,153840,75,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,alternative metal,birmingham metal,glam metal,hard rock,metal,rock",0.362,0.961,2,-5.664,1,0.0857,0.024,0.00000935,0.159,0.491,164.019,4
22kv2NoeaD7qhTgShfZjIv,"0dCKce6tJJdHvlWnDMwzPW","Macho Man","Macho Man","Village People",1978-02-12,314800,51,spotify:user:1218573018,2023-11-02T15:11:01Z,"disco,new wave pop,soft rock",0.745,0.593,5,-12.33,1,0.0439,0.0523,0,0.582,0.888,132.897,4
1tjK9HhmpEfk0ijyIKsoUk,"6P7H3ai06vU1sGvdpBwDmE","Hey Nineteen","Gaucho","Steely Dan",1980,307400,65,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,country rock,folk rock,mellow gold,rock,soft rock,yacht rock",0.952,0.301,2,-13.936,1,0.0612,0.0126,0.000931,0.0387,0.728,119.629,4
3TO7bbrUKrOSPGRTB5MeCz,"0k17h0D3J5VfsdmQ1iZtE9","Time","The Dark Side of the Moon","Pink Floyd",1973-03-01,413947,73,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,art rock,classic rock,progressive rock,psychedelic rock,rock,symphonic rock",0.359,0.48,9,-11.79,1,0.0841,0.521,0.0043,0.178,0.355,120.285,4
1TKTiKp3zbNgrBH2IwSwIx,"0k17h0D3J5VfsdmQ1iZtE9","Us and Them","The Dark Side of the Moon","Pink Floyd",1973-03-01,469224,68,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,art rock,classic rock,progressive rock,psychedelic rock,rock,symphonic rock",0.357,0.302,2,-14.526,1,0.0303,0.862,0.559,0.634,0.135,72.518,4
0vFOzaXqZHahrZp6enQwQb,"0k17h0D3J5VfsdmQ1iZtE9","Money","The Dark Side of the Moon","Pink Floyd",1973-03-01,382834,74,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,art rock,classic rock,progressive rock,psychedelic rock,rock,symphonic rock",0.468,0.536,11,-10.422,0,0.144,0.024,0.00199,0.269,0.785,126.256,1
39sH8Fl415P7O8GRP1Td6Z,"1dfeR4HaWDbWqFHLkxsg1d","Fat Bottomed Girls","Jazz","Queen",1978-11-10,255533,45,spotify:user:1218573018,2023-11-02T15:11:01Z,"classic rock,glam rock,rock",0.253,0.635,2,-10.135,1,0.053,0.0443,0.0000143,0.324,0.41,176.109,4
43DHLzDkncpby82Po5jlOZ,"1dfeR4HaWDbWqFHLkxsg1d","Don't Stop Me Now","Jazz","Queen",1978-11-10,209560,50,spotify:user:1218573018,2023-11-02T15:11:01Z,"classic rock,glam rock,rock",0.561,0.757,5,-10.061,1,0.192,0.0563,0.00127,0.558,0.64,156.432,4
5rQKjP9forn7JVuiZBj6eZ,"1dfeR4HaWDbWqFHLkxsg1d","Bicycle Race","Jazz","Queen",1978-11-10,182000,35,spotify:user:1218573018,2023-11-02T15:11:01Z,"classic rock,glam rock,rock",0.385,0.555,10,-10.694,0,0.105,0.0624,0,0.0298,0.69,168.164,4
3nkNvFJhKjMg8ERPaL82YA,"6mdiAmATAx73kdxrNrnlao","The Clairvoyant - 2015 Remaster","Seventh Son of a Seventh Son (2015 - Remaster)","Iron Maiden",1988-04-11,267293,39,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative metal,hard rock,metal,nwobhm,rock",0.374,0.944,7,-3.746,1,0.106,0.0623,0.0000213,0.171,0.467,102.195,4
7CqleiaEqHVazV19P532X9,"2x9SpqnPi8rlE9pjHBwmSC","Life During Wartime - 2005 Remaster","Fear of Music (Deluxe Version)","Talking Heads",1979-08-03,221320,61,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative rock,art punk,dance rock,funk rock,new wave,permanent wave,post-punk,rock,zolo",0.801,0.93,9,-7.365,1,0.0354,0.0806,0.152,0.0558,0.967,133.255,4
2LpjANuqrysVLtWHqgtuwG,"4tX2TplrkIP4v05BNC903e","Forgotten Man","Hypnotic Eye","Tom Petty and the Heartbreakers",2014-07-29,168960,27,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",0.625,0.875,10,-5.405,0,0.0276,0.0872,0.0000238,0.148,0.778,103.03,4
6EbwtNHHupaiR2tCTNwDFz,"4tX2TplrkIP4v05BNC903e","Fault Lines","Hypnotic Eye","Tom Petty and the Heartbreakers",2014-07-29,267600,30,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",0.529,0.775,8,-5.284,0,0.0267,0.00108,0.0000387,0.275,0.718,98.178,4
26TpLkciA8vz3kAvSI5tHG,"4tX2TplrkIP4v05BNC903e","I Need to Know","You're Gonna Get It!","Tom Petty and the Heartbreakers",1978-05-02,144173,55,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",0.518,0.919,4,-4.721,0,0.0285,0.011,0.181,0.196,0.752,154.097,4
0A7fth637NCX4w67WIDlW5,"3mY9Ii0cL5SQxpOTAm8SHx","Splendid Isolation - Remastered","Transverse City","Warren Zevon",2003-01-01,274760,32,spotify:user:1218573018,2023-11-02T15:11:01Z,"country rock,folk,folk rock,heartland rock,piano rock,roots rock,singer-songwriter",0.621,0.798,7,-8.549,1,0.0269,0.00481,0.000112,0.607,0.806,122.079,4
0HIXaay0K4geDhz2jaUObK,"3mY9Ii0cL5SQxpOTAm8SHx","The Long Arm Of The Law - Remastered","Transverse City","Warren Zevon",2003-01-01,227040,16,spotify:user:1218573018,2023-11-02T15:11:01Z,"country rock,folk,folk rock,heartland rock,piano rock,roots rock,singer-songwriter",0.556,0.906,5,-7.765,0,0.0414,0.179,0.0000599,0.0746,0.813,120.237,4
6hCZTtQ84zVg3gGXQaIGZv,"6P7H3ai06vU1sGvdpBwDmE","With A Gun","Pretzel Logic","Steely Dan",1974-01-01,136933,13,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,country rock,folk rock,mellow gold,rock,soft rock,yacht rock",0.714,0.56,2,-11.684,0,0.0326,0.0456,0,0.0613,0.955,109.071,4
7BVIm4yj3PQ6MwTPwcjka6,"6P7H3ai06vU1sGvdpBwDmE","Any Major Dude Will Tell You","Pretzel Logic","Steely Dan",1974-01-01,187266,33,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,country rock,folk rock,mellow gold,rock,soft rock,yacht rock",0.684,0.416,2,-15.367,1,0.0447,0.647,0,0.0822,0.549,80.204,4
6eT2fNwiVD04D3R4uP5qOv,"6P7H3ai06vU1sGvdpBwDmE","Only A Fool Would Say That","Can't Buy A Thrill","Steely Dan",1972-01-01,176266,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,country rock,folk rock,mellow gold,rock,soft rock,yacht rock",0.803,0.531,0,-11.967,1,0.0348,0.712,0,0.197,0.965,130.05,4
6cdLlECd80adBM3fgEk9Km,"6P7H3ai06vU1sGvdpBwDmE","Bodhisattva","Countdown To Ecstasy","Steely Dan",1973-01-01,317000,3,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,country rock,folk rock,mellow gold,rock,soft rock,yacht rock",0.539,0.778,0,-11.233,1,0.0442,0.133,0.0135,0.027,0.813,109.865,4
2TDqa2yNF9qhSmP8gqcleE,"6P7H3ai06vU1sGvdpBwDmE","Pretzel Logic","Pretzel Logic","Steely Dan",1974-01-01,270533,26,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,country rock,folk rock,mellow gold,rock,soft rock,yacht rock",0.605,0.443,9,-12.096,0,0.0428,0.62,0.0169,0.205,0.654,96.333,4
3fapaACm15bC2SAcdv5f3H,"6P7H3ai06vU1sGvdpBwDmE","Parker's Band","Pretzel Logic","Steely Dan",1974-01-01,162800,10,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,country rock,folk rock,mellow gold,rock,soft rock,yacht rock",0.539,0.564,0,-12.224,1,0.0319,0.537,0,0.402,0.928,139.116,4
53GpNOI1Qe1tx0p6CROgwx,"6P7H3ai06vU1sGvdpBwDmE","Barrytown","Pretzel Logic","Steely Dan",1974-01-01,200960,13,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,country rock,folk rock,mellow gold,rock,soft rock,yacht rock",0.644,0.594,11,-12.835,0,0.0323,0.544,0,0.243,0.869,126.409,4
0QpSKziI8dgCfyjXRjBes9,"6P7H3ai06vU1sGvdpBwDmE","Throw Back The Little Ones","Katy Lied","Steely Dan",1975-01-01,193400,35,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,country rock,folk rock,mellow gold,rock,soft rock,yacht rock",0.595,0.43,7,-11.319,1,0.0324,0.713,0.000171,0.0949,0.314,88.338,4
5tVTS01ZAk7pGk5Mx3b52v,"6P7H3ai06vU1sGvdpBwDmE","Any World (That I'm Welcome To)","Katy Lied","Steely Dan",1975-01-01,233573,38,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,country rock,folk rock,mellow gold,rock,soft rock,yacht rock",0.641,0.504,5,-12.897,1,0.0577,0.542,0,0.286,0.641,120.883,4
4tnHUv4TXFIu5hjXjRC8JQ,"6P7H3ai06vU1sGvdpBwDmE","Bad Sneakers","Katy Lied","Steely Dan",1975-01-01,199960,50,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,country rock,folk rock,mellow gold,rock,soft rock,yacht rock",0.706,0.386,6,-13.052,0,0.0606,0.518,0,0.115,0.74,113.88,4
3m8w70z3xjmSjpc30Bn2T2,"4tX2TplrkIP4v05BNC903e","Out In The Cold","Into The Great Wide Open","Tom Petty and the Heartbreakers",1991-01-01,221000,35,spotify:user:1218573018,2023-11-02T15:11:01Z,"album rock,classic rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",0.442,0.873,4,-7.436,1,0.0501,0.0674,0.000024,0.925,0.539,148.484,4
1GhBD9V4kAXKfNnwPkdaJ0,"6TLWHRxxE45qfTA39kH2U0","Running Away","High Tides - Distant Skies","Night",2020-09-11,230366,11,spotify:user:1218573018,2023-11-02T15:11:01Z,"nwothm",0.469,0.833,1,-7.461,0,0.0622,0.0333,0.00000172,0.226,0.557,154.978,4
61GP46v4kvoHLtOhtFx94x,"0W8edGiwAsv6HXF0Kyc2V9","A Corpse Without Soul","The Beginning","Mercyful Fate",1987-06-24,418173,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"danish metal,death metal,hard rock,metal,thrash metal",0.218,0.818,0,-10.979,1,0.0741,0.00566,0.0296,0.303,0.296,128.854,3
0IOu6NlseiiSm1VaEEbVOt,"3HVmba1wHgrLVsVC5IIzkG","Deconstruction","Legend","Witchcraft",2012-09-21,309986,49,spotify:user:1218573018,2023-11-02T15:11:01Z,"doom metal,gaian doom,sludge metal,stoner metal,stoner rock,swedish doom metal,swedish stoner rock",0.297,0.872,3,-5.881,0,0.0405,0.000119,0.0232,0.32,0.533,80.384,4
1L2dVs7ppm3cSYpSuHId5S,"4lgrzShsg2FLA89UM2fdO5","Alleviate","Pitfalls","Leprous",2019-10-25,222415,42,spotify:user:1218573018,2023-11-02T15:11:01Z,"norwegian metal,prog metal,progressive metal",0.408,0.325,2,-8.67,0,0.0486,0.664,0.0000499,0.061,0.224,116.038,4
4kGPw485VZSyInIZ0JjL1u,"4lgrzShsg2FLA89UM2fdO5","I Lose Hope","Pitfalls","Leprous",2019-10-25,284395,40,spotify:user:1218573018,2023-11-02T15:11:01Z,"norwegian metal,prog metal,progressive metal",0.602,0.563,11,-8.841,0,0.0321,0.0666,0.0269,0.157,0.611,96.045,4
1nQfHrwSC8XPlJHi8xpVjE,"0gIo6kGl4KsCeIbqtZVHYp","Darker Thoughts","Obsidian","Paradise Lost",2020-05-15,346266,44,spotify:user:1218573018,2023-11-02T15:11:01Z,"doom metal,gothic metal,groove metal,metal,uk doom metal",0.526,0.527,6,-11.613,0,0.0307,0.000779,0.177,0.0897,0.0948,114.034,3
1j8z4TTjJ1YOdoFEDwJTQa,"74XFHRwlV6OrjEM0A2NCMF","Ain't It Fun","Paramore","Paramore",2013-04-05,296520,75,spotify:user:1218573018,2023-11-02T15:11:01Z,"candy pop,modern rock,pixie,pop,pop emo,pop punk,rock",0.61,0.893,9,-3.681,1,0.0921,0.154,0.0000441,0.021,0.673,104.031,4
1hn1yA6jDFeaAup2Q855zB,"7jxJ25p0pPjk0MStloN6o6","Prophecies","Beyond the Red Mirror","Blind Guardian",2015-01-30,324943,34,spotify:user:1218573018,2023-11-02T15:11:01Z,"fantasy metal,german metal,german power metal,metal,power metal,speed metal,symphonic metal",0.46,0.928,1,-6.529,1,0.064,0.000124,0.00195,0.0616,0.333,93.018,4
23j7dlNIalftynH6fNllR9,"7bu3H8JO7d0UbMoVzbo70s","Fascination Street - 2010 Remaster","Disintegration (Deluxe Edition)","The Cure",1989-05-02,316173,52,spotify:user:1218573018,2023-11-02T15:11:01Z,"new wave,permanent wave,rock,uk post-punk",0.508,0.91,0,-5.743,0,0.0786,0.00134,0.465,0.15,0.491,100.058,4
14avB4b8kChTXjLF8DcO89,"2CWWgbxApjbyByxBBCvGTm","Sleeper","Viva Emptiness (10th Anniversary Edition)","Katatonia",2003,250080,20,spotify:user:1218573018,2023-11-02T15:11:01Z,"doom metal,gothic metal,progressive metal,swedish doom metal,swedish metal,swedish progressive metal",0.452,0.64,8,-8.538,1,0.0276,0.000288,0.0746,0.135,0.261,95.072,4
5f3CZlrUZQ43MXdUsdaj6X,"0ZXKT0FCsLWkSLCjoBJgBX","A Natural Disaster","Hindsight","Anathema",2008-08-25,380440,25,spotify:user:1218573018,2023-11-02T15:11:01Z,"gothic metal,progressive doom,progressive metal",0.344,0.397,4,-8.245,0,0.0368,0.00421,0.000229,0.13,0.0597,110.538,3
5vi2LgSUDZ4rmWweR8p5MV,"2k4duorvZ5lTq33ljpT0sc","Stillborn Empires","The Judas Table","Antimatter",2015-10-09,440653,31,spotify:user:1218573018,2023-11-02T15:11:01Z,"dark rock,modern progressive rock",0.571,0.577,7,-7.562,1,0.0307,0.00684,0.115,0.0929,0.248,135.027,4
4pIKFpwflOdhYNIRmPTj3E,"1Qp56T7n950O3EGMsSl81D","Dance Macabre","Prequelle","Ghost",2018-06-01,219720,68,spotify:user:1218573018,2023-11-02T15:11:01Z,"hard rock,metal",0.619,0.696,7,-6.269,0,0.0315,0.0000189,0.00555,0.38,0.727,125.986,4
1k4PHer51WDPU5IzDTry8U,"5SwHKKNKYToC1YzWVNWAIN","Carry Your Cross and I'll Carry Mine","Prey","Tiamat",2004-07-13,277333,37,spotify:user:1218573018,2023-11-02T15:11:01Z,"gothic metal,swedish death metal,swedish doom metal,swedish metal,symphonic black metal",0.44,0.592,6,-5.693,0,0.0269,0.0289,0.000109,0.356,0.196,83,4
4Eplwbe3QXUqLpoBnw2p5X,"5SwHKKNKYToC1YzWVNWAIN","Wings of Heaven","Prey","Tiamat",2004-07-13,273280,32,spotify:user:1218573018,2023-11-02T15:11:01Z,"gothic metal,swedish death metal,swedish doom metal,swedish metal,symphonic black metal",0.524,0.578,7,-7.131,1,0.0284,0.00764,0.0000121,0.152,0.209,142.062,4
5WBtuD4aTN4pxONsXIOD2q,"5SwHKKNKYToC1YzWVNWAIN","Cain","Prey","Tiamat",2004-07-13,325346,41,spotify:user:1218573018,2023-11-02T15:11:01Z,"gothic metal,swedish death metal,swedish doom metal,swedish metal,symphonic black metal",0.439,0.742,4,-7.235,1,0.0569,0.0124,0.0113,0.341,0.158,138.04,4
0Mmo4uEFayBttbtIdQvRpr,"2CWWgbxApjbyByxBBCvGTm","Omerta","Viva Emptiness (10th Anniversary Edition)","Katatonia",2003,179960,26,spotify:user:1218573018,2023-11-02T15:11:01Z,"doom metal,gothic metal,progressive metal,swedish doom metal,swedish metal,swedish progressive metal",0.403,0.685,9,-7.503,0,0.0299,0.0664,0.164,0.825,0.516,60.009,4
4Gev3bidJJSQzkEEYTAtrK,"2CWWgbxApjbyByxBBCvGTm","Evidence","Viva Emptiness (10th Anniversary Edition)","Katatonia",2003,275853,25,spotify:user:1218573018,2023-11-02T15:11:01Z,"doom metal,gothic metal,progressive metal,swedish doom metal,swedish metal,swedish progressive metal",0.48,0.813,5,-9.734,0,0.0339,0.000308,0.243,0.269,0.563,87.544,4
0szSOfZVM3G5mWI1ogQjr7,"2Jv5eshHtLycR6R8KQCdc4","Mourning Sound","Painted Ruins","Grizzly Bear",2017-08-18,262106,49,spotify:user:1218573018,2023-11-02T15:11:01Z,"art pop,baroque pop,brooklyn indie,indie rock,neo-synthpop,new weird america",0.507,0.737,7,-6.332,1,0.0624,0.15,0.159,0.122,0.441,128.015,4
5Hq8qurBq9j19EZyFUV4jo,"3N1B1g6JtIgd6ClRkzD4yT","Beyond the Doors of the Dark","Hall of the Mountain King (2011 Edition)","Savatage",1987,308666,25,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam metal,hard rock,metal,power metal,progressive metal,thrash metal,us power metal",0.322,0.905,0,-6.37,0,0.0742,0.0052,0.0348,0.0823,0.388,131.674,4
6uQ15UwuRKIgUJQakgkYtZ,"3N1B1g6JtIgd6ClRkzD4yT","When the Crowds Are Gone","Gutter Ballet (2011 Edition)","Savatage",1989,346333,44,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam metal,hard rock,metal,power metal,progressive metal,thrash metal,us power metal",0.358,0.471,10,-11.565,1,0.0397,0.389,0.000636,0.0733,0.309,127.871,4
2DIIvFlbCL1tM2WaaBiEm1,"51lE580QM13Anmb3mK2j1e","Wait","Act Iv: Rebirth in Reprise","The Dear Hunter",2015-09-04,200713,35,spotify:user:1218573018,2023-11-02T15:11:01Z,"progressive jazz fusion,progressive post-hardcore",0.439,0.693,6,-5.683,0,0.0404,0.000106,0.000517,0.458,0.221,131.395,4
1ZoCfOodvufqooNDXliKxw,"51lE580QM13Anmb3mK2j1e","King of Swords (Reversed)","Act Iv: Rebirth in Reprise","The Dear Hunter",2015-09-04,307616,37,spotify:user:1218573018,2023-11-02T15:11:01Z,"progressive jazz fusion,progressive post-hardcore",0.585,0.712,0,-7.454,1,0.047,0.000428,0.000147,0.27,0.179,122.06,4
6K8VQ84MqhsoakN5MjrnVR,"163tK9Wjr9P9DmM0AVK7lm","Supercut","Melodrama","Lorde",2017-06-16,277506,74,spotify:user:1218573018,2023-11-02T15:11:01Z,"art pop,metropopolis,nz pop,pop",0.562,0.437,0,-10.229,1,0.052,0.219,0.0000218,0.0806,0.15,124.852,4
5tquZurtba0IAUsmMSihsi,"4ePunOqQbOYoQwd1298g3Z","Punks In The Beerlight","Tanglewood Numbers","Silver Jews",2005-10-18,210960,43,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative country,alternative rock,chamber pop,gbvfi,indie rock,lo-fi,noise pop",0.463,0.829,9,-6.311,0,0.0361,0.0828,0.0759,0.212,0.655,125.79,4
1w17Cv2Q2cbyoN8HZrX4Da,"40ZNYROS4zLfyyBSs2PGe2","Washington Lilacs","Elisabeth","Zach Bryan",2020-05-08,167997,65,spotify:user:1218573018,2023-11-02T15:11:01Z,"classic oklahoma country,modern country pop",0.539,0.278,10,-9.729,0,0.0307,0.814,0,0.102,0.327,75.897,4
6dAdAlMK4HVAt3cdzHaHMj,"40ZNYROS4zLfyyBSs2PGe2","Hopefully","Elisabeth","Zach Bryan",2020-05-08,237822,55,spotify:user:1218573018,2023-11-02T15:11:01Z,"classic oklahoma country,modern country pop",0.577,0.176,1,-10.376,1,0.0428,0.881,0.000105,0.1,0.337,83.154,4
1t45nu8Bz8V0H1Adc54dvL,"4ug41UGuMZzlV2hJOrOqHN","Standing on the Shoulders of Giants","Punching the Sky","Armored Saint",2020-10-23,406917,23,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam metal,hard rock,metal,thrash metal,us power metal",0.512,0.924,6,-6.076,1,0.0469,0.000141,0.0000239,0.0819,0.183,142.508,4
3lJqE5AKrrFDFdhDyB0kqx,"2TTfkn3oA5dSvqmvVxjUxR","Swords and Tequila","Fire Down Under","Riot",1981,200333,40,spotify:user:1218573018,2023-11-02T15:11:01Z,"metal,speed metal,us power metal",0.347,0.939,2,-9.239,1,0.0648,0.0000889,0.0000381,0.232,0.356,89.401,4
3re7ymCtZpJAFbbA6RTdwD,"3N1B1g6JtIgd6ClRkzD4yT","Gutter Ballet","Gutter Ballet","Savatage",1990-01-09,381400,31,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam metal,hard rock,metal,power metal,progressive metal,thrash metal,us power metal",0.313,0.791,0,-6.629,1,0.0514,0.228,0.0758,0.134,0.184,101.328,4
2j25bv2cpByJLaNZRKEBwR,"3P2gYnypDVi90ZavnaAhfL","Trouble Every Day","Freak Out!","The Mothers Of Invention",1966-06-27,350053,41,spotify:user:1218573018,2023-11-02T15:11:01Z,"art rock,canterbury scene,experimental,experimental rock,jazz rock,psychedelic rock",0.311,0.775,2,-12.683,1,0.076,0.506,0,0.897,0.477,121.352,4
1Tbu2Y0dFRs4w1fSihnUQA,"3N1B1g6JtIgd6ClRkzD4yT","Follow Me","Edge Of Thorns","Savatage",1993-03-16,311960,21,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam metal,hard rock,metal,power metal,progressive metal,thrash metal,us power metal",0.343,0.794,5,-9.468,1,0.0792,0.00331,0.0000284,0.0909,0.232,126.313,4
7HIJO229d1PQQbiOn2GSkB,"3N1B1g6JtIgd6ClRkzD4yT","Damien","Edge Of Thorns","Savatage",1993-03-16,234066,16,spotify:user:1218573018,2023-11-02T15:11:01Z,"glam metal,hard rock,metal,power metal,progressive metal,thrash metal,us power metal",0.544,0.729,2,-8.967,0,0.0255,0.00134,0.00017,0.254,0.691,94.007,4
3cBMgg4VYGlixkPcHhIisM,"4O6RDLeFX5xuQ7IePFzVcl","Crimson King - Remaster 2019","Touched By The Crimson King (Remasters 2019)","Demons & Wizards",2019-03-29,345973,35,spotify:user:1218573018,2023-11-02T15:11:01Z,"fantasy metal,german metal,german power metal,metal,power metal,speed metal,symphonic metal",0.615,0.95,0,-5.966,1,0.0665,0.00259,0.272,0.0383,0.395,95.015,4
5RdLf2E558INCBtTBbTirb,"7954VFaZClkL503srfV5PE","Conquistadores","Port Royal","Running Wild",1988-01-01,289946,38,spotify:user:1218573018,2023-11-02T15:11:01Z,"german metal,german power metal,metal,old school thrash,pirate,power metal,speed metal",0.217,0.667,11,-13.601,0,0.0491,0.00588,0.0571,0.0952,0.42,170.853,4
0vJLDSffGdKoApvRpHX7ZS,"2whtutR2pmqdKcdFfSewdu","Midnight Ryder","Skyryder, Vol. 2","Skyryder",2020-04-08,247906,0,spotify:user:1218573018,2023-11-02T15:11:01Z,"",0.361,0.888,3,-6.234,0,0.0699,0.00187,0.0000212,0.299,0.374,89.108,4
2yUkX5Ea2NwodDJPvvsTxR,"1qrGnVZhEO4vX3ahn4RY1r","Lucretia My Reflection","Praises To The War Machine","Warrel Dane",2008-06-10,278360,34,spotify:user:1218573018,2023-11-02T15:11:01Z,"progressive groove metal,seattle metal",0.579,0.827,5,-5.662,1,0.0298,0.0000685,0.0345,0.122,0.353,130.045,4
5GLJ8vhusxP1ZhMCd7m1Fj,"3hyGGjxu73JuzBa757H6R5","Choked Out","Beat the Champ","The Mountain Goats",2015-04-07,102653,37,spotify:user:1218573018,2023-11-02T15:11:01Z,"anti-folk,chamber pop,folk punk,indie rock,lo-fi,melancholia,new weird america",0.565,0.951,2,-3.963,1,0.0809,0.000239,0.0000247,0.132,0.727,99.982,4
6gPrsmxMd346xXojwswZAN,"3hyGGjxu73JuzBa757H6R5","The Legend of Chavo Guerrero","Beat the Champ","The Mountain Goats",2015-04-07,180133,40,spotify:user:1218573018,2023-11-02T15:11:01Z,"anti-folk,chamber pop,folk punk,indie rock,lo-fi,melancholia,new weird america",0.688,0.858,11,-5.803,0,0.045,0.00757,0.269,0.368,0.913,142.12,4
42w8z0XPaPJUUSL5IiwEzp,"2na0kaHrln7dAnQZLuZrAW","The Tormentor","Realm of the Tormentor","Dream Troll",2021-07-02,320595,11,spotify:user:1218573018,2023-11-02T15:11:01Z,"british power metal,melodic metal",0.577,0.928,6,-7.091,0,0.0751,0.00225,0.0551,0.105,0.739,93.982,4
2wSZ6ynM06pJE8lroAhyy8,"6FQqZYVfTNQ1pCqfkwVFEa","On the Luna","Everything Not Saved Will Be Lost Part I","Foals",2019-03-08,192695,51,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative dance,garage rock,indie rock,indietronica,modern alternative rock,modern rock,neo-synthpop,oxford indie,rock,shimmer pop",0.525,0.976,0,-2.023,1,0.048,0.0662,0.000388,0.0804,0.855,138.983,4
0K0zmlScXy0cSnSmnQQNiG,"6FQqZYVfTNQ1pCqfkwVFEa","In Degrees","Everything Not Saved Will Be Lost Part I","Foals",2019-03-08,297632,51,spotify:user:1218573018,2023-11-02T15:11:01Z,"alternative dance,garage rock,indie rock,indietronica,modern alternative rock,modern rock,neo-synthpop,oxford indie,rock,shimmer pop",0.618,0.97,1,-3.249,1,0.0542,0.000618,0.0327,0.0543,0.673,121.989,4
